tns_name,previous_name,repeater_name,event_id,sub_num,ra,ra_err,dec,dec_err,ra_dec_notes,gl,gb,exp_up,exp_up_err,exp_low,exp_low_err,exp_notes,bonsai_snr,bonsai_dm,low_ft_68,up_ft_68,low_ft_95,up_ft_95,snr_fitb,dm_fitb,dm_fitb_err,dm_exc_ne2001,dm_exc_ymw16,bc_width,scat_time,scat_time_err,flux,flux_err,fluence,fluence_err,fluence_notes,fluence_win_extended,mjd_400,mjd_400_err,mjd_inf,mjd_inf_err,width_fitb,width_fitb_err,sp_idx,sp_idx_err,sp_run,sp_run_err,high_freq,low_freq,peak_freq,chi_sq,dof,flag_frac,notes_fitb,intrachan_flag,excluded_flag,sidelobe_flag,citizen_science_flag,catalog1_flag,catalog1_param_flag
FRB20180814B,180814.J1554+74,,10886879,0,238.2589455,0.042313203,74.01880123,0.383032562,,108.6027462,37.61940296,266.2046477,145.2453973,219.1430108,108.6506922,Event occurred during the commissioning period (before 4 September 2018) when system performance and sensitivity were uncharacterized and thus should be excluded from population studies.,18.69402695,237.7720642,nan,nan,nan,nan,28.33539586,238.3165717,0.014181648,197.1282409,203.5770126,0.0049152,0,nan,3.4,2.8,10.6,8.3,Flux/fluence measurements and errors taken from Catalog 1.,1,58344.59742,2.96E-09,58344.59735,5.18E-09,0.000263999,8.71E-06,130.8364445,20.07225043,-109.6139887,16.81038671,800.1831055,628.8208008,726.8676758,1797883.105,1798675,0.32232666,,0,1,0,0,1,1
FRB20180814B,180814.J1554+74,,10886879,1,238.2589455,0.042313203,74.01880123,0.383032562,,108.6027462,37.61940296,266.2046477,145.2453973,219.1430108,108.6506922,Event occurred during the commissioning period (before 4 September 2018) when system performance and sensitivity were uncharacterized and thus should be excluded from population studies.,18.69402695,237.7720642,nan,nan,nan,nan,28.33539586,238.3165717,0.014181648,197.1282409,203.5770126,0.0049152,0,nan,3.4,2.8,10.6,8.3,Flux/fluence measurements and errors taken from Catalog 1.,1,58344.59742,3.23E-09,58344.59735,5.34E-09,0.001920767,0.000149234,0.237086517,1.213202981,0.020728446,1.66603879,800.1831055,400.2075195,800.1831055,1797883.105,1798675,0.32232666,,0,1,0,0,1,1
FRB20180814A,180814.J0422+73,FRB20180814A,10889573,0,65.87727232,0.032626894,70.28985315,0.219874034,,139.0818641,14.40073302,230.7050967,128.4052833,51.98053843,79.8545632,Event occurred during the commissioning period (before 4 September 2018) when system performance and sensitivity were uncharacterized and thus should be excluded from population studies.,11.04774284,190.8646545,45.77777492,7.422607511,147.3191218,23.70837747,23.06873578,189.2604827,0.101620653,89.75641014,59.37765166,0.00786432,0,nan,0.163040454,0.138383065,1.059391038,0.31118096,,1,58344.61794,7.43E-09,58344.61788,3.14E-08,0.002271614,0.000162443,46.42092068,6.620223851,-159.4278941,22.64150706,522.0092773,410.5102539,462.902832,1805605.833,1806132,0.319519043,,0,1,0,0,1,0
FRB20180817A,180817.J1533+42,,11121416,0,235.7517518,0.03260205,43.1210323,0.068609872,,69.19981195,51.9629604,141.5025853,19.97786843,0,0,Event occurred during the commissioning period (before 4 September 2018) when system performance and sensitivity were uncharacterized and thus should be excluded from population studies.,45.56699753,1002.848206,nan,nan,nan,nan,65.61479392,1006.643894,0.009868716,977.3182014,981.2002287,0.01769472,0.04764177,0.001710678,0.705272942,0.252016138,8.145495937,2.361454044,,1,58347.07609,1.85E-09,58347.07579,3.49E-09,0.000322646,4.19E-05,1.745859807,0.379832145,-5.059974222,0.49555514,800.1831055,400.2075195,475.5493164,1688594.699,1692893,0.362182617,,0,1,0,0,1,0
FRB20180904A,,,11495703,0,286.5815817,0.169083768,81.22290097,0.118161581,,113.159531,26.22057075,542.9719941,246.3272174,481.9225462,283.8032411,,40.84757233,360.7018433,nan,nan,nan,nan,71.54201178,361.0714472,0.001987949,305.3117783,308.0552809,0.00196608,0,nan,3.8,2.1,6,3.4,Flux/fluence measurements and errors taken from Catalog 1.,1,58365.67132,2.81E-10,58365.67121,6.60E-10,0.000379181,4.61E-06,14.02832799,0.748790286,-25.76701492,1.224380718,708.4594727,400.2075195,525.402832,1333001.741,1338114,0.495849609,,0,0,0,0,1,1
FRB20180906A,,,12101732,0,141.4847035,0.251355801,14.28550647,0.296126884,,217.1792929,40.60863821,73.48038948,45.22894728,0,0,,10.53622055,383.3468018,nan,nan,nan,nan,13.93545859,383.2938415,0.023963364,339.8445319,346.4208798,0.00196608,0,nan,1.6,1,2.7,1.5,Flux/fluence measurements and errors taken from Catalog 1.,1,58367.76793,5.05E-09,58367.76782,8.78E-09,0.000386824,3.14E-05,1.113692617,2.946568523,2.19929706,3.170351296,800.1831055,400.2075195,800.1831055,1471737.803,1471926,0.44543457,,0,0,0,0,1,1
FRB20180906B,,,12180103,0,185.7450472,0.230005532,56.42247901,0.237134344,,130.8700486,60.26501927,127.0600848,74.71191777,0,0,,10.73608017,3037.659424,nan,nan,nan,nan,17.41794574,3037.860369,0.001871056,3006.379691,3015.091635,0.00786432,0.016515796,0.029886854,0.36,0.24,1.5,0.88,Flux/fluence measurements and errors taken from Catalog 1.,1,58367.88795,4.14E-10,58367.88704,6.95E-10,8.52E-05,2.52E-05,3.711585586,54.16414216,-12.29375812,77.24488471,717.4194336,400.2075195,465.3930664,1567370.615,1567667,0.409362793,,0,0,0,0,1,1
FRB20180907D,,,12287723,0,328.9481954,0.292182842,89.22470558,0.307668199,,122.3307473,26.5684409,6867.75205,2150.255551,5722.059634,2544.398202,,12.32879543,1444.424927,nan,nan,nan,nan,14.62605344,1446.537319,0.082782234,1391.961395,1394.291561,0.00393216,0,nan,0.89,0.6,4.9,2.3,Flux/fluence measurements and errors taken from Catalog 1.,1,58368.25415,1.68E-08,58368.25372,3.00E-08,0.001582002,0.000134914,20.81289925,5.066770603,-17.84385723,4.836322924,800.1831055,500.6713867,717.0532227,1466696.079,1466904,0.44732666,,0,0,0,0,1,1
FRB20180907A,,,12296402,0,320.8702047,0.224593541,29.46491704,0.217335674,,77.77571055,-14.64803067,85.8461319,45.90281389,0,0,,15.33524227,875.065918,nan,nan,nan,nan,29.22623373,877.0772729,0.00996855,784.8761923,801.5515377,0.0049152,0.003333983,0.000221632,0.87,0.56,2.8,1.4,Flux/fluence measurements and errors taken from Catalog 1.,1,58368.261,7.84E-10,58368.26074,3.09E-09,0.000196287,3.03E-05,14.71064975,2.243163832,-65.34516575,7.868664072,540.3442383,400.2075195,447.8637695,1537011.827,1537859,0.420593262,,0,0,0,0,1,1
FRB20180907B,,,12316150,0,4.485408628,0.22144104,19.17380433,0.236078443,,112.0923555,-42.99183147,83.91714977,44.97033107,0,0,,15.44110107,658.3212891,nan,nan,nan,nan,21.41615408,658.1922339,0.005396931,620.0802615,628.2911818,0.00196608,0.003329355,0.000410411,1.08,0.68,2.9,1.6,Flux/fluence measurements and errors taken from Catalog 1.,1,58368.38207,1.04E-09,58368.38188,1.93E-09,0.000265698,4.95E-05,0.692989366,1.058240639,-5.984698844,1.669255541,788.4887695,400.2075195,424.0600586,1525581.348,1526033,0.425048828,,0,0,0,0,1,1
FRB20180907C,,,12320460,0,41.71707241,0.229534043,77.07165109,0.264078026,,129.3710228,15.66616966,315.2654566,179.2767893,375.2383161,146.7888664,,11.29638767,638.911377,nan,nan,nan,nan,19.47292007,638.3333849,0.009343314,546.8116157,522.8467912,0.00196608,0,nan,1.11,0.47,1.48,0.69,Flux/fluence measurements and errors taken from Catalog 1.,1,58368.49178,1.74E-09,58368.49159,3.30E-09,0.000244512,6.69E-06,52.4639537,11.80098877,-53.45013146,11.89477128,800.1831055,531.237793,653.7475586,1501522.805,1501896,0.434143066,,0,0,0,0,1,1
FRB20180907E,,,12445146,0,167.8761037,0.240210759,47.08771304,0.226414205,,160.7566679,62.03493685,105.7615001,59.09638224,0,0,,12.15464211,381.7293091,nan,2.617974681,nan,5.809944264,22.04992588,382.4706758,0.316002221,352.014881,362.6631702,0.02064384,0.03274908,0.004149981,0.677388142,0.472366057,4.95526944,1.696031076,,1,58368.83418,1.52E-08,58368.83407,9.60E-08,0.002677111,0.000722964,12.19748288,3.87251473,-110.9584695,21.5932206,488.3178711,400.2075195,422.8149414,1355615.801,1356095,0.489074707,,0,0,0,0,1,0
FRB20180908B,180908.J1232+74,FRB20180908B,12806028,0,188.2170979,0.2829606,74.19446177,0.309106782,,124.6556275,42.87158559,258.4981552,147.0037596,158.1091567,117.6639241,,11.27689171,197.3346405,35.24564089,5.369198392,106.708001,15.17915508,31.87491676,195.5239676,0.113998993,157.1440713,164.7890855,0.00393216,0,nan,1.67179172,1.013679844,6.809678594,3.487462575,,1,58369.88408,1.89E-08,58369.88402,3.90E-08,0.001882765,8.42E-05,191.7186213,17.98056846,-244.8774982,22.58217719,652.2094727,537.2436523,591.9311523,1468323.99,1469334,0.446411133,,0,0,0,0,1,0
FRB20180909A,,,13004920,0,123.6306003,0.245053504,56.75696019,0.235940353,,160.9468489,33.66832668,90.2967693,63.31699187,0,0,,11.03456783,407.6092529,nan,nan,nan,nan,13.59034688,408.3021783,0.025404475,358.4618895,364.0062789,0.0196608,0.030644407,0.004489257,0.33,0.22,1.02,0.41,Flux/fluence measurements and errors taken from Catalog 1.,1,58370.70598,4.56E-09,58370.70586,8.88E-09,0.000224229,0.000151733,-2.685572644,1.476823746,-0.371228521,2.244307658,800.1831055,400.2075195,400.2075195,373215.3025,373393,0.430236816,,0,0,0,0,1,1
FRB20180910A,,FRB20180910A,13168374,0,352.7700304,0.184351885,88.21218972,0.211990148,,122.2519492,25.44758704,3624.640264,1200.852345,3981.483749,433.2497315,,36.6456604,684.2012939,5.304303522,4.644253209,9.476860013,8.535375177,51.67180476,684.3992946,0.001214726,626.6617834,627.461856,0.00196608,0,nan,6.5,3.2,5.6,3,Flux/fluence measurements and errors taken from Catalog 1.,1,58371.33758,2.07E-10,58371.33737,4.19E-10,0.000332719,4.25E-06,1.169138449,0.470173087,-1.396497694,0.601342245,800.1831055,400.2075195,608.2397461,1477848.025,1480512,0.442199707,,0,0,0,0,1,1
FRB20180911C,,FRB20180814A,13401643,0,65.53767456,0.192445221,73.63260293,0.269195329,,136.4542658,16.58576519,266.9022724,156.7697856,272.576433,50.4713277,Event occurred during a period affected by miscellaneous system problems (e.g. data corruption or timing errors) and should be excluded from population studies.,10.4604063,190.8646545,45.77777492,7.422607511,147.3191218,23.70837747,23.43567126,189.8415279,0.282695022,101.8940071,80.85693292,0.00786432,0,nan,1.261743749,0.782698586,7.708267074,2.399557613,,1,58372.54116,4.83E-08,58372.54111,9.76E-08,0.003162882,0.000183154,202.8628217,34.92791721,-243.2775204,40.60644995,669.2504883,550.9399414,607.2143555,1480292.769,1480836,0.442077637,,0,1,0,0,1,0
FRB20180911A,,,13435448,0,99.54916211,0.200010096,84.61724866,0.070476009,,128.948727,26.68929634,654.5844251,387.3431268,728.3747092,415.8471275,Event occurred during a period affected by miscellaneous system problems (e.g. data corruption or timing errors) and should be excluded from population studies.,17.45521927,221.5971069,nan,nan,nan,nan,27.10002881,221.2354606,0.004981979,164.8111391,166.6790814,0.00393216,0,nan,1.6,1.2,2.6,1.9,Flux/fluence measurements and errors taken from Catalog 1.,1,58372.62525,3.23E-10,58372.62518,1.53E-09,0.00052021,1.16E-05,-6.260111135,0.994532764,1.344110104,2.163038619,598.5961914,400.2075195,400.2075195,797617.5884,798346,0.405761719,,0,1,0,0,1,1
FRB20180912A,,,14176031,0,22.34828798,0.225788389,78.8162496,0.271483456,,124.8389339,16.08528709,377.1537004,208.7190541,390.4372664,193.781683,,10.69274426,879.8378296,nan,nan,nan,nan,nan,nan,nan,787.2899114,761.7900561,nan,nan,nan,nan,nan,nan,nan,,1,58373.42009,1.17E-05,58373.41983,1.94E-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,Unable to fit burst morphology due to heavy RFI contamination or difficulty separating the burst from background sky variations.,0,0,0,0,0,0
FRB20180915A,,,15088948,0,280.5466866,0.234318379,17.90752209,0.252341285,,48.0097553,10.0426963,81.2953473,44.91407809,0,0,Event occurred during a period affected by miscellaneous system problems (e.g. data corruption or timing errors) and should be excluded from population studies.,13.35809708,370.4068298,nan,nan,nan,nan,16.66834213,370.8352267,0.057621137,198.6935828,224.567231,0.00294912,0,nan,2.3,1.4,6.2,3.2,Flux/fluence measurements and errors taken from Catalog 1.,1,58376.12761,1.14E-08,58376.1275,2.07E-08,0.000846712,0.000149855,9.550553467,2.972696956,-11.62941095,3.399703937,800.1831055,400.2075195,603.4057617,1263808.166,1264080,0.523742676,,0,1,0,0,1,1
FRB20180915B,,,15278821,0,225.2346159,0.244793682,25.01570448,0.231224901,,36.15992957,60.92192609,80.86449326,45.6632704,0,0,,15.30361748,176.3071747,nan,nan,nan,nan,39.87573309,177.1102822,0.041469263,154.4785965,154.1035429,0.00393216,0.003269064,0.000270393,0.99,0.42,3.8,1,Flux/fluence measurements and errors taken from Catalog 1.,1,58376.97538,1.52E-09,58376.97533,1.25E-08,0.000833827,8.18E-05,17.6900947,3.380640446,-192.7161737,27.6942504,467.3706055,400.2075195,418.9819336,1300889.926,1302473,0.509277344,,0,0,0,0,1,1
FRB20180916A,,,15359189,0,348.9721696,0.180986296,80.32621889,0.06057959,,118.8237822,18.22551549,456.8340124,243.7558722,495.1011936,194.6150035,,21.41563416,296.0019531,nan,nan,nan,nan,31.95184872,296.0365112,0.001925164,216.6219063,203.9620451,0.00196608,0,nan,2.4,1.5,4.5,2.5,Flux/fluence measurements and errors taken from Catalog 1.,1,58377.31474,2.57E-10,58377.31465,6.32E-10,0.000304815,6.36E-06,3.916486339,0.71351484,-9.526026501,1.163402735,800.1831055,400.2075195,491.5405273,321139.0794,322154,0.508422852,,0,0,0,0,1,1
FRB20180916B,180916.J0158+65,FRB20180916B,15372046,0,29.50312583,6.39E-07,65.71675422,6.39E-07,,129.7108258,3.72503089,208.7639616,99.57604965,0,0,Event occurred during a system upgrade (hardware or software) and should be excluded from population studies.,18.72280502,347.7618713,0,5.282588168,0,11.76885539,36.16988981,349.5098433,0.042561826,150.8321498,26.42959723,0.00393216,0,nan,1.924489436,0.78481249,6.933456362,2.797615845,,1,58377.42731,7.45E-09,58377.42721,1.48E-08,0.001060265,3.91E-05,81.78381546,8.294072126,-97.00003412,9.506962166,711.6333008,522.9370117,610.0463867,1299389.739,1300692,0.50994873,,0,1,0,0,1,0
FRB20180916C,,,15402047,0,107.1475143,0.226761951,45.07839068,0.234699407,,172.2119645,21.70698244,105.8013167,62.94097613,0,0,,11.11940861,2248.321045,nan,4.343044559,nan,8.569260917,15.99445968,2251.417008,0.208706306,2177.44405,2165.221844,0.0098304,0.04300148,0.005587179,0.373177312,0.23007883,2.247504322,1.264685349,,1,58377.6433,4.00E-08,58377.64262,7.43E-08,0.000896671,0.00033074,44.00183017,9.745053986,-48.01218523,9.985933684,787.7319336,508.3862305,632.824707,1362974.177,1363223,0.48638916,,0,0,0,0,1,0
FRB20180917B,,,15695761,0,238.7969415,0.19245708,77.52658958,0.103964087,,111.9592083,35.37340636,258.324899,188.1429846,252.0687349,221.0817232,,16.47136879,860.5084229,nan,nan,nan,nan,24.9924552,856.6964663,0.074758668,813.3716967,819.6482748,0.01769472,0.035361373,0.003363681,1.03,0.52,8.3,3.2,Flux/fluence measurements and errors taken from Catalog 1.,1,58378.0062,1.23E-08,58378.00594,2.55E-08,0.001432201,0.000294258,2.984267001,0.991871184,-9.876765679,1.554873841,754.3334961,400.2075195,465.4663086,689241.3772,689859,0.48651123,,0,0,0,0,1,1
FRB20180917A,,FRB20180814A,15707968,0,65.53767456,0.192445221,73.63260293,0.269195329,,136.4542658,16.58576519,266.9022724,156.7697856,272.576433,50.4713277,,19.01721191,194.0996552,45.77777492,7.422607511,147.3191218,23.70837747,47.84076737,189.6137381,0.209247979,101.6662173,80.6291431,0.06094848,0.046932605,0.004242783,0.964300097,0.379736616,11.23426647,3.03050578,,1,58378.03238,4.61E-08,58378.03233,7.79E-08,0.00157505,0.000137579,239.8757216,37.85870184,-182.4289943,29.5867378,800.1831055,690.2709961,772.3266602,1359969.261,1362241,0.486755371,,0,0,0,0,1,0
FRB20180917A,,FRB20180814A,15707968,1,65.53767456,0.192445221,73.63260293,0.269195329,,136.4542658,16.58576519,266.9022724,156.7697856,272.576433,50.4713277,,19.01721191,194.0996552,45.77777492,7.422607511,147.3191218,23.70837747,47.84076737,189.6137381,0.209247979,101.6662173,80.6291431,0.06094848,0.046932605,0.004242783,0.964300097,0.379736616,11.23426647,3.03050578,,1,58378.03239,4.30E-08,58378.03233,7.60E-08,0.002117668,0.000244937,214.4372068,19.312109,-189.6947884,16.84889179,786.2915039,630.8227539,704.284668,1359969.261,1362241,0.486755371,,0,0,0,0,1,0
FRB20180917A,,FRB20180814A,15707968,2,65.53767456,0.192445221,73.63260293,0.269195329,,136.4542658,16.58576519,266.9022724,156.7697856,272.576433,50.4713277,,19.01721191,194.0996552,45.77777492,7.422607511,147.3191218,23.70837747,47.84076737,189.6137381,0.209247979,101.6662173,80.6291431,0.06094848,0.046932605,0.004242783,0.964300097,0.379736616,11.23426647,3.03050578,,1,58378.03239,4.20E-08,58378.03233,7.55E-08,0.00937183,0.001279561,119.4420459,26.5442692,-129.0682237,28.50030714,726.4770508,556.1889648,635.6567383,1359969.261,1362241,0.486755371,,0,0,0,0,1,0
FRB20180918A,,,15974548,0,301.2716325,0.223791106,64.95637546,0.202310914,,98.08306377,17.10487362,170.1521507,105.7773894,0,0,,20.21401215,1454.129883,nan,nan,nan,nan,24.38831441,1454.137934,0.019782921,1374.05555,1367.915671,0.00294912,0,nan,1.45,0.56,4.1,1.3,Flux/fluence measurements and errors taken from Catalog 1.,1,58379.17462,3.63E-09,58379.17419,6.96E-09,0.000896433,4.32E-05,12.07521811,2.659933589,-13.51243118,2.795264447,800.1831055,414.050293,625.6469727,1343033.21,1343622,0.493774414,,0,0,0,0,1,1
FRB20180919B,,,16143710,0,5.338173659,0.186465732,5.943547049,0.089630913,,109.4199748,-56.1369023,73.61481242,42.42763293,0,0,,16.10193253,558.036499,nan,3.769149416,nan,7.17042631,20.60858371,560.1749322,0.003245783,527.2670013,535.8998208,0.00196608,0,nan,2.037468882,0.889721323,4.055349467,1.95941,,1,58380.35376,4.28E-10,58380.35359,1.06E-09,0.000311488,9.71E-06,3.856290631,1.430344185,-10.57949462,2.351542266,765.637207,400.2075195,480.2124023,1355677.286,1356096,0.489074707,,0,0,0,0,1,0
FRB20180919A,,FRB20180814A,16180649,0,65.69675387,0.211292128,73.645044,0.236727311,,136.4761532,16.627273,269.4256132,151.4246965,262.1078084,61.07604041,,13.39969063,190.8646545,45.77777492,7.422607511,147.3191218,23.70837747,19.24384604,188.9012119,0.183274172,101.1106571,80.19343183,0.01867776,0,nan,0.493537849,0.184460226,1.846629291,0.342422061,,1,58380.52514,9.22E-09,58380.52508,5.57E-08,0.003979641,0.000422518,34.6607423,6.477556984,-209.3838957,36.07581681,482.7758789,400.2075195,434.7290039,1451797.674,1452162,0.452880859,,0,0,0,0,1,0
FRB20180920A,,,16441746,0,78.94378155,0.207988813,28.2861528,0.22749865,,176.9475056,-5.833203693,81.49484082,48.1404467,0,0,,13.49243355,562.8889771,nan,9.43579423,nan,18.73548043,19.50420815,555.6720862,0.207887369,394.6756817,324.2481009,0.01376256,0.043384859,0.006519716,0.933198731,0.616681475,7.081558897,4.564818902,,1,58381.55529,3.78E-08,58381.55512,7.29E-08,0.002242232,0.000467263,38.83018932,9.407661642,-46.67355781,10.21654521,757.5073242,485.8276367,606.628418,1345677.586,1346051,0.492858887,,0,0,0,0,1,0
FRB20180920B,,,16511250,0,191.0805415,0.22807176,63.51556105,0.237990802,,124.2685209,53.5942207,157.8230126,89.60463215,0,0,,10.53006363,459.3691711,nan,1.782511189,nan,3.253776355,16.88938441,463.1048958,0.250734526,429.7431281,437.9476051,0.0098304,0.00844208,0.001443745,0.403658807,0.279320049,1.421906264,0.408909393,,1,58381.86208,9.27E-09,58381.86194,7.58E-08,0.002177537,0.00048187,17.67313915,7.176255954,-179.7668653,55.19290843,470.715332,400.2075195,420.3491211,1326008.749,1326287,0.500305176,,0,0,0,0,1,0
FRB20180921A,,,16585411,0,28.92468071,0.223730116,5.045471947,0.327706615,,151.1018659,-54.27371882,73.07274013,44.64022201,0,0,,10.29388237,393.0517883,nan,5.342324472,nan,10.47700964,12.0830733,394.3661493,0.030181804,358.96344,368.2584994,0.00393216,0,nan,1.080482644,1.058718227,4.564467242,2.656168494,,1,58382.41253,2.62E-09,58382.41242,9.42E-09,0.001055582,0.000103911,1.384280658,2.203423553,-10.92621809,4.854821967,674.7436523,400.2075195,426.3549805,1300551.999,1300692,0.50994873,,0,0,0,0,1,0
FRB20180922A,,,16704296,0,341.9806719,0.145052159,69.63891717,0.025992303,,112.506777,9.307183955,145.4695266,128.9968031,0,0,,24.51321602,554.8015137,nan,nan,nan,nan,33.28633097,555.6024622,0.009869542,414.388653,341.7703742,0.00196608,0.002461848,0.000196006,2.6,1.9,7.7,5.5,Flux/fluence measurements and errors taken from Catalog 1.,1,58383.27679,1.13E-09,58383.27662,3.17E-09,0.000396864,4.91E-05,-2.080960404,0.956953025,-11.9047395,2.999738001,574.1821289,400.2075195,400.2075195,1305707.568,1306685,0.50769043,Fitburst was run with an older version that used the upper edge of the frequency channel and the start of the time integration rather than the channel and integration centers used in the current version.,0,0,0,0,1,1
FRB20180923A,,,16805714,0,327.4466295,0.033906375,71.91352834,0.198815025,,109.7686924,13.85664611,260.1099326,132.4091941,155.0978016,110.5520404,Event occurred on a day with low sensitivity - identified via pulsar-based monitoring of system noise - and should be excluded from population studies.,16.11892891,218.3621063,nan,nan,nan,nan,26.21900697,219.4887248,0.002417727,119.4542571,92.51874514,0.00196608,0,nan,0.76,0.48,1.2,0.7,Flux/fluence measurements and errors taken from Catalog 1.,1,58384.23809,2.12E-10,58384.23802,7.56E-10,0.000205783,3.19E-06,19.68787724,2.407915142,-60.15433889,6.65575861,573.2055664,400.2075195,471.3500977,1473026.564,1473708,0.444763184,,0,1,0,0,1,1
FRB20180923D,,,16863746,0,169.0784373,0.018434737,48.7473274,0.074610255,,156.947832,61.6215074,129.1465637,51.94873683,0,0,Event occurred on a day with low sensitivity - identified via pulsar-based monitoring of system noise - and should be excluded from population studies.,48.13940048,328.3518982,nan,1.324495807,nan,2.561192865,94.08418207,329.3789462,0.001407899,298.6218211,308.7260216,0.00196608,0.000353378,4.00E-06,2.053716894,1.014950539,4.209594482,1.959628832,,1,58384.79643,1.02E-10,58384.79633,4.33E-10,0.00024126,3.00E-06,22.68380533,0.78947486,-99.67452189,3.055059542,522.0336914,400.2075195,448.425293,1448014.167,1456859,0.45111084,,0,1,0,0,1,0
FRB20180923C,,,16874224,0,239.1368323,0.042359183,22.84611492,0.209978907,,37.66200411,48.0659045,83.3157549,43.7458405,0,0,Event occurred on a day with low sensitivity - identified via pulsar-based monitoring of system noise - and should be excluded from population studies.,14.96203232,173.0721893,nan,nan,nan,nan,28.8003592,173.7937628,0.005453551,144.7054427,146.3070006,0.00196608,0,nan,0.89,0.54,1.37,0.55,Flux/fluence measurements and errors taken from Catalog 1.,1,58384.99126,4.36E-10,58384.9912,1.69E-09,0.00034154,1.01E-05,23.19283244,2.643406621,-82.42180171,8.83439223,544.4458008,400.2075195,460.6567383,537640.5393,538464,0.469909668,,0,1,0,0,1,1
FRB20180924A,,,16940121,0,35.49823053,0.186809744,37.52343613,0.190923945,,142.1480042,-21.94609333,102.6181684,52.32400283,0,0,,18.23179245,1114.455444,nan,3.138159606,nan,5.489552154,22.05957638,1116.321907,0.029780482,1046.764154,1048.556921,0.00196608,0,nan,1.25561574,0.444062444,3.626099483,1.192993225,,1,58385.42276,5.94E-09,58385.42242,1.07E-08,0.000681643,4.29E-05,19.10861429,6.100512977,-16.7137575,5.607367058,800.1831055,489.050293,708.8256836,1344437.375,1344918,0.493286133,,0,0,0,0,1,0
FRB20180925A,,,17080462,0,74.59882374,0.218152478,77.99438738,0.256016784,,134.2495287,20.99932416,344.5836476,187.5769038,302.5012495,197.4382855,,11.33210564,236.1545715,nan,nan,nan,nan,13.97500456,236.9296742,0.112623825,165.7789349,157.7737551,0.01671168,0,nan,0.99,0.76,8.7,4.4,Flux/fluence measurements and errors taken from Catalog 1.,1,58386.53006,2.46E-08,58386.52999,4.18E-08,0.002272023,0.000296572,-0.938623677,3.544208833,4.945184837,3.515662041,800.1831055,400.2075195,800.1831055,1229546.699,1229736,0.536682129,,0,0,0,0,1,1
FRB20180925B,,,17102379,0,145.5167691,0.209233788,20.99383137,0.089597963,,210.3980692,46.5852954,65.49593356,48.99815804,0,0,,11.98995972,668.0263062,nan,3.069267264,nan,5.261585792,20.40828676,668.0081304,0.007078679,628.2324724,637.386641,0.00196608,0,nan,0.937321435,0.608243577,3.447551461,0.981376546,,1,58386.72708,6.90E-10,58386.72688,2.23E-09,0.000377391,1.08E-05,25.5792933,3.231023898,-68.96836142,8.144184999,578.3081055,401.3061523,481.7260742,1199517.502,1199928,0.547912598,,0,0,0,0,1,0
FRB20180928A,,,17423783,0,312.9479614,0.039126972,30.84583362,0.04945429,,74.23056517,-8.58489122,86.88414156,43.42581076,0,0,Event occurred during a period affected by miscellaneous system problems (e.g. data corruption or timing errors) and should be excluded from population studies.,37.67843246,250.7120514,nan,nan,nan,nan,73.06094886,252.6216928,0.004361592,93.73896241,135.5895783,0.00196608,0.000914918,2.90E-05,1.34,0.59,2.5,0.97,Flux/fluence measurements and errors taken from Catalog 1.,1,58389.1837,2.12E-10,58389.18362,1.32E-09,0.000290837,9.45E-06,4.733553379,1.01431688,-73.41474954,5.782117817,493.371582,400.2075195,413.3178711,1472264.098,1477595,0.44329834,,0,1,0,0,1,1
FRB20181012B,,,17850790,0,206.2415398,0.202346886,64.14667101,0.064339851,,113.4989583,51.99011926,135.8026523,98.73367377,0,0,,11.79798603,713.3162231,nan,2.976266273,nan,5.270310522,15.7535692,715.1820164,0.049715882,681.4781412,689.1735605,0.00393216,0,nan,0.383418521,0.297416272,2.062877205,0.621562675,,1,58403.84892,2.06E-09,58403.84871,1.51E-08,0.001012911,6.21E-05,20.29862988,7.363610562,-146.9157648,46.60448287,485.9985352,400.2075195,428.8208008,1413363.825,1413606,0.467407227,,0,0,0,0,1,0
FRB20181013A,,,17867970,0,262.864551,0.175919927,38.41278099,0.174468872,,63.26244596,31.450672,110.0334113,46.56788511,0,0,,25.56653976,308.9419556,nan,1.664316426,nan,2.845420515,32.77487939,309.3229616,0.000845066,261.2473006,270.6644202,0.00196608,0,nan,2.576236743,0.882652762,3.298192523,0.997044256,,1,58404.00313,1.08E-10,58404.00303,2.76E-10,0.000219106,2.81E-06,0.474995229,0.590671291,-3.702059515,0.95579093,800.1831055,400.2075195,426.7211914,463615.8073,464684,0.542541504,,0,0,0,0,1,0
FRB20181013E,,,17935078,0,307.1427153,0.225896079,69.02523613,0.243684929,,102.9663217,17.14286787,210.676238,124.2851427,0,0,,10.70154858,344.526886,nan,nan,nan,nan,16.62016132,345.1613078,0.014052728,264.4835184,256.0443793,0.0049152,0,nan,0.62,0.19,2.03,0.53,Flux/fluence measurements and errors taken from Catalog 1.,1,58404.12249,9.30E-10,58404.12238,4.32E-09,0.00044871,2.83E-05,13.96837092,4.502800049,-62.6399365,17.84471613,541.9311523,400.2075195,447.3999023,1451891.77,1452162,0.452880859,,0,0,0,0,1,1
